
Predictions were generated on 18-Sep-2019 at 00:08:08 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-173-g38fc45a8
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn14; ServoDyn

Description from the FAST input file: FAST Certification Test #09: UAE Phase VI (downwind) with many DOFs with yaw ramp and a steady wind.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	Azimuth   	TipALxb1  	TipALyb1  	TipALxb2  	TipALyb2  	Spn2ALxb1 	Spn2ALyb1 	RotAccel  	LSSGagA   	HSShftA   	NacYaw    	RootMEdg1 	RootMFlp1 	RootMEdg2 	RootMFlp2 	Spn3MLxb1 	Spn3MLyb1 	Spn5MLxb1 	Spn5MLyb1 	YawBrFxp  	YawBrFyp  	YawBrMxn  	YawBrMyn  
   35.7120	 9.526E+00	-5.500E+00	 0.000E+00	 3.257E+02	 2.838E+00	-1.438E+00	 6.170E+00	-5.943E-01	 4.624E-01	 3.937E-02	 4.977E+00	 2.212E+00	 5.559E+01	-4.518E+01	-1.254E-01	 2.837E+00	 8.768E-01	 2.138E+00	-3.635E-01	 1.562E+00	-8.824E-02	 9.254E-01	 7.873E-01	-9.487E-01	 1.448E+00	 9.415E+00
   35.7600	 9.526E+00	-5.500E+00	 0.000E+00	 3.465E+02	-1.822E+00	-3.533E-01	 4.015E-02	-7.028E-01	 3.234E-01	-2.530E-01	 1.263E+01	 5.149E+00	 1.294E+02	-4.523E+01	 2.747E-01	 3.359E+00	 4.992E-01	 2.136E+00	-2.300E-01	 1.889E+00	 5.299E-03	 1.099E+00	 8.081E-01	-7.549E-01	 1.415E+00	 9.983E+00
   35.8080	 9.526E+00	-5.500E+00	 0.000E+00	 7.345E+00	 6.304E+00	-8.273E-01	 1.556E+01	 6.834E-02	 1.702E-01	 5.285E-01	-2.943E+01	 4.271E+00	 1.073E+02	-4.527E+01	 7.100E-01	 3.020E+00	 1.799E-01	 1.851E+00	 1.354E-03	 1.723E+00	 1.111E-01	 9.809E-01	 9.261E-01	-7.221E-01	 1.427E+00	 9.996E+00
   35.8560	 9.526E+00	-5.500E+00	 0.000E+00	 2.819E+01	 3.357E+00	 3.693E-01	 5.902E-01	 2.502E-01	 3.070E-01	 3.552E-01	-1.064E+01	-1.345E+00	-3.380E+01	-4.529E+01	 1.088E+00	 3.085E+00	-1.861E-01	 1.918E+00	 1.710E-01	 1.802E+00	 2.066E-01	 1.017E+00	 1.115E+00	-9.161E-01	 1.440E+00	 1.011E+01
   35.9040	 9.526E+00	-5.500E+00	 0.000E+00	 4.902E+01	 9.589E-01	 9.624E-01	-3.550E+00	 1.315E-01	 4.696E-01	-1.420E-01	 1.954E+01	-3.202E-01	-8.045E+00	-4.528E+01	 1.339E+00	 3.086E+00	-4.927E-01	 2.496E+00	 2.912E-01	 1.837E+00	 2.761E-01	 1.036E+00	 1.352E+00	-1.282E+00	 1.487E+00	 9.682E+00
   35.9520	 9.526E+00	-5.500E+00	 0.000E+00	 6.985E+01	 7.474E+00	-1.034E-01	 7.826E+00	-3.457E-01	-1.326E-01	 7.386E-01	-3.685E+01	-2.394E+00	-6.017E+01	-4.524E+01	 1.482E+00	 2.606E+00	-5.954E-01	 2.132E+00	 4.102E-01	 1.569E+00	 3.215E-01	 8.711E-01	 1.454E+00	-1.644E+00	 1.591E+00	 9.723E+00
   36.0000	 9.526E+00	-5.500E+00	 0.000E+00	 9.066E+01	 2.443E+00	 1.724E+00	 1.952E-02	 7.424E-01	-2.049E-01	-2.957E-01	 1.843E+01	-5.250E+00	-1.319E+02	-4.518E+01	 1.475E+00	 2.720E+00	-6.660E-01	 2.416E+00	 4.143E-01	 1.639E+00	 3.394E-01	 9.147E-01	 1.504E+00	-1.970E+00	 1.650E+00	 9.787E+00
   36.0480	 9.526E+00	-5.500E+00	 0.000E+00	 1.115E+02	-2.163E+00	-9.381E-01	 7.163E-01	-5.213E-01	-4.023E-01	-1.392E-01	-4.835E+00	-1.875E+00	-4.712E+01	-4.511E+01	 1.261E+00	 2.633E+00	-5.441E-01	 2.820E+00	 2.986E-01	 1.574E+00	 2.685E-01	 8.963E-01	 1.464E+00	-2.091E+00	 1.674E+00	 9.831E+00
   36.0960	 9.526E+00	-5.500E+00	 0.000E+00	 1.323E+02	 6.590E+00	-7.724E-01	 7.381E+00	-6.512E-01	-4.812E-01	-4.053E-01	 9.495E+00	 7.075E-01	 1.778E+01	-4.505E+01	 1.048E+00	 2.294E+00	-2.819E-01	 2.488E+00	 2.429E-01	 1.338E+00	 2.266E-01	 7.485E-01	 1.357E+00	-2.014E+00	 1.688E+00	 9.824E+00
   36.1440	 9.526E+00	-5.500E+00	 0.000E+00	 1.531E+02	-1.987E+00	-3.591E-01	 3.840E+00	-9.738E-01	-3.652E-02	-2.753E-01	 1.423E+01	 4.221E+00	 1.061E+02	-4.501E+01	 7.393E-01	 2.333E+00	 2.001E-02	 3.065E+00	 9.017E-02	 1.362E+00	 1.482E-01	 7.933E-01	 1.232E+00	-1.714E+00	 1.654E+00	 1.013E+01
   36.1920	 9.526E+00	-5.500E+00	 0.000E+00	 1.739E+02	 3.034E+00	-9.542E-01	-5.628E-03	-1.800E-01	-4.673E-02	 7.427E-02	-2.995E+00	 5.581E+00	 1.402E+02	-4.499E+01	 3.846E-01	 2.189E+00	 4.488E-01	 3.213E+00	-5.744E-02	 1.237E+00	 6.204E-02	 7.223E-01	 1.131E+00	-1.331E+00	 1.608E+00	 1.027E+01
   36.2400	 9.526E+00	-5.500E+00	 0.000E+00	 1.948E+02	 3.529E+00	 1.216E+00	 8.569E+00	 1.669E+00	 6.063E-01	-1.095E-01	 2.705E+01	 1.117E+00	 2.806E+01	-4.498E+01	 8.606E-02	 1.662E+00	 8.848E-01	 2.902E+00	-1.229E-01	 9.842E-01	 9.989E-03	 6.100E-01	 1.010E+00	-9.151E-01	 1.521E+00	 1.024E+01
   36.2880	 9.526E+00	-5.500E+00	 0.000E+00	 2.156E+02	 3.128E+00	-2.678E-01	 1.216E+00	 4.796E-01	-1.594E-01	 1.836E-02	-1.003E+00	-3.893E-01	-9.784E+00	-4.497E+01	-2.916E-01	 2.292E+00	 1.177E+00	 3.132E+00	-3.654E-01	 1.238E+00	-9.423E-02	 7.408E-01	 1.085E+00	-7.662E-01	 1.411E+00	 9.577E+00
   36.3360	 9.526E+00	-5.500E+00	 0.000E+00	 2.365E+02	-1.961E+00	-1.199E-01	 3.879E+00	-5.598E-01	-5.133E-02	 5.516E-01	-2.725E+01	-2.794E+00	-7.021E+01	-4.494E+01	-5.037E-01	 2.350E+00	 1.374E+00	 2.856E+00	-4.712E-01	 1.277E+00	-1.474E-01	 7.889E-01	 1.118E+00	-7.052E-01	 1.331E+00	 9.140E+00
   36.3840	 9.526E+00	-5.500E+00	 0.000E+00	 2.573E+02	 7.537E+00	 1.477E+00	 7.768E+00	 1.754E+00	 3.700E-01	 2.597E-02	 1.500E+01	-4.961E+00	-1.247E+02	-4.490E+01	-5.998E-01	 2.015E+00	 1.488E+00	 2.537E+00	-4.532E-01	 1.077E+00	-1.442E-01	 6.665E-01	 1.104E+00	-7.609E-01	 1.298E+00	 8.997E+00
   36.4320	 9.526E+00	-5.500E+00	 0.000E+00	 2.781E+02	 2.005E+00	-1.169E+00	-2.148E+00	-4.419E-01	 6.104E-02	 3.711E-01	-2.172E+01	-5.091E+00	-1.279E+02	-4.486E+01	-6.624E-01	 2.622E+00	 1.388E+00	 2.730E+00	-5.659E-01	 1.407E+00	-1.912E-01	 8.567E-01	 1.202E+00	-1.016E+00	 1.281E+00	 9.061E+00
   36.4800	 9.526E+00	-5.500E+00	 0.000E+00	 2.989E+02	 4.302E-01	 8.163E-03	 3.495E+00	-9.151E-01	 7.784E-01	-1.317E-01	 2.020E+01	-1.824E+00	-4.584E+01	-4.482E+01	-4.695E-01	 2.568E+00	 1.176E+00	 2.485E+00	-4.760E-01	 1.410E+00	-1.469E-01	 8.638E-01	 1.247E+00	-1.261E+00	 1.325E+00	 9.232E+00
   36.5280	 9.526E+00	-5.500E+00	 0.000E+00	 3.197E+02	 1.160E+01	-1.771E+00	 2.294E+00	-4.976E-01	 2.594E-01	-2.206E-01	 7.790E+00	 3.149E+00	 7.913E+01	-4.481E+01	-2.247E-01	 2.639E+00	 9.605E-01	 2.212E+00	-3.799E-01	 1.420E+00	-1.040E-01	 8.290E-01	 1.287E+00	-1.445E+00	 1.423E+00	 9.673E+00
   36.5760	 9.526E+00	-5.500E+00	 0.000E+00	 3.405E+02	-3.527E+00	-1.079E+00	 1.314E+00	-1.011E+00	 9.718E-02	-3.410E-01	 5.598E+00	 5.516E+00	 1.386E+02	-4.482E+01	 1.277E-01	 3.278E+00	 6.129E-01	 2.327E+00	-2.942E-01	 1.836E+00	-3.347E-02	 1.081E+00	 1.398E+00	-1.632E+00	 1.539E+00	 1.047E+01
   36.6240	 9.526E+00	-5.500E+00	 0.000E+00	 1.383E+00	 3.071E+00	 4.878E-03	 3.889E+00	 3.407E-01	-3.563E-01	-3.698E-01	 6.306E+00	 6.181E+00	 1.553E+02	-4.486E+01	 5.843E-01	 3.251E+00	 2.918E-01	 1.902E+00	-7.054E-02	 1.837E+00	 8.585E-02	 1.050E+00	 1.408E+00	-1.651E+00	 1.652E+00	 1.099E+01
   36.6720	 9.526E+00	-5.500E+00	 0.000E+00	 2.224E+01	 4.002E+00	 2.003E-01	 1.532E+01	-4.941E-01	-6.178E-01	 2.663E-01	-2.441E+01	 2.633E+00	 6.618E+01	-4.492E+01	 1.011E+00	 3.171E+00	-7.119E-02	 1.777E+00	 1.284E-01	 1.828E+00	 1.862E-01	 1.030E+00	 1.470E+00	-1.697E+00	 1.700E+00	 1.103E+01
   36.7200	 9.526E+00	-5.500E+00	 0.000E+00	 4.308E+01	-2.080E+00	 4.705E-01	-6.719E+00	-2.604E-02	-2.296E-01	 5.863E-02	-5.142E+00	-2.001E+00	-5.029E+01	-4.496E+01	 1.282E+00	 3.295E+00	-4.069E-01	 2.342E+00	 2.373E-01	 1.944E+00	 2.528E-01	 1.102E+00	 1.495E+00	-1.687E+00	 1.671E+00	 1.033E+01
   36.7680	 9.526E+00	-5.500E+00	 0.000E+00	 6.391E+01	 6.332E+00	 1.413E+00	 4.335E+00	 1.477E+00	 1.723E-04	-1.908E-02	 9.218E+00	-1.852E+00	-4.653E+01	-4.500E+01	 1.458E+00	 2.759E+00	-5.365E-01	 2.190E+00	 3.974E-01	 1.654E+00	 3.279E-01	 9.203E-01	 1.432E+00	-1.605E+00	 1.634E+00	 9.780E+00
   36.8160	 9.526E+00	-5.500E+00	 0.000E+00	 8.473E+01	 3.989E+00	 4.408E-01	 7.978E+00	-6.427E-01	-7.660E-02	 6.479E-01	-3.521E+01	-6.247E+00	-1.570E+02	-4.502E+01	 1.492E+00	 2.607E+00	-6.414E-01	 2.244E+00	 4.217E-01	 1.580E+00	 3.341E-01	 8.835E-01	 1.269E+00	-1.432E+00	 1.546E+00	 9.377E+00
   36.8640	 9.526E+00	-5.500E+00	 0.000E+00	 1.055E+02	 5.891E-01	 4.213E-01	-6.869E+00	 6.693E-01	 2.849E-01	-3.780E-01	 2.424E+01	-5.386E+00	-1.354E+02	-4.503E+01	 1.331E+00	 2.646E+00	-6.053E-01	 2.766E+00	 3.430E-01	 1.588E+00	 2.984E-01	 8.954E-01	 1.123E+00	-1.234E+00	 1.415E+00	 9.168E+00
   36.9120	 9.526E+00	-5.500E+00	 0.000E+00	 1.263E+02	 4.275E+00	-1.408E+00	 1.039E+01	-1.277E+00	 4.390E-01	 1.964E-01	-2.492E+00	-5.150E-02	-1.294E+00	-4.506E+01	 1.101E+00	 2.177E+00	-3.704E-01	 2.602E+00	 2.694E-01	 1.302E+00	 2.352E-01	 7.409E-01	 9.453E-01	-9.976E-01	 1.354E+00	 9.163E+00
   36.9600	 9.526E+00	-5.500E+00	 0.000E+00	 1.471E+02	 5.664E+00	-5.025E-01	 2.215E+00	-1.625E+00	 4.604E-01	 5.058E-02	 9.457E+00	 2.408E+00	 6.052E+01	-4.509E+01	 8.550E-01	 2.165E+00	-1.216E-01	 2.867E+00	 1.640E-01	 1.265E+00	 1.805E-01	 7.190E-01	 8.739E-01	-8.150E-01	 1.325E+00	 9.403E+00
   37.0080	 9.526E+00	-5.500E+00	 0.000E+00	 1.680E+02	-3.651E-01	-6.201E-01	-9.891E-01	-4.080E-01	 8.876E-01	 1.697E-01	 1.407E+01	 5.875E+00	 1.476E+02	-4.514E+01	 4.752E-01	 2.101E+00	 2.951E-01	 3.375E+00	-9.673E-03	 1.222E+00	 8.608E-02	 7.247E-01	 8.858E-01	-7.568E-01	 1.373E+00	 1.009E+01
   37.0560	 9.526E+00	-5.500E+00	 0.000E+00	 1.888E+02	 2.317E+01	-2.809E+00	 5.731E+00	-1.222E+00	-1.909E-01	 7.488E-01	-4.758E+01	 3.784E+00	 9.510E+01	-4.519E+01	 1.499E-01	 1.778E+00	 7.409E-01	 3.034E+00	-1.221E-01	 9.920E-01	 4.635E-03	 5.680E-01	 9.858E-01	-8.638E-01	 1.467E+00	 1.021E+01
   37.1040	 9.526E+00	-5.500E+00	 0.000E+00	 2.097E+02	-1.045E+00	 8.123E-01	 2.737E+00	 9.859E-01	 6.509E-01	-9.147E-02	 1.225E+01	-6.039E-01	-1.518E+01	-4.523E+01	-2.102E-01	 1.928E+00	 1.113E+00	 3.158E+00	-2.863E-01	 1.086E+00	-6.149E-02	 6.767E-01	 1.156E+00	-1.166E+00	 1.547E+00	 1.031E+01
   37.1520	 9.526E+00	-5.500E+00	 0.000E+00	 2.305E+02	-5.976E-01	-4.793E-01	 7.697E-01	 5.125E-01	-3.446E-01	-3.501E-01	 8.774E-01	 6.630E-01	 1.666E+01	-4.523E+01	-5.074E-01	 2.492E+00	 1.360E+00	 3.103E+00	-4.836E-01	 1.337E+00	-1.483E-01	 8.118E-01	 1.374E+00	-1.578E+00	 1.638E+00	 9.864E+00
   37.2000	 9.526E+00	-5.500E+00	 0.000E+00	 2.513E+02	 6.287E+00	 1.726E-01	 7.424E+00	 4.370E-01	-4.393E-01	 2.599E-01	-2.970E+01	-3.267E+00	-8.210E+01	-4.521E+01	-5.944E-01	 2.088E+00	 1.498E+00	 2.621E+00	-4.705E-01	 1.105E+00	-1.563E-01	 6.797E-01	 1.431E+00	-1.888E+00	 1.735E+00	 9.855E+00
   37.2480	 9.526E+00	-5.500E+00	 0.000E+00	 2.721E+02	 8.384E-01	 7.555E-01	 1.363E+00	 1.793E+00	-9.637E-02	-4.196E-01	 1.939E+01	-4.874E+00	-1.225E+02	-4.517E+01	-6.583E-01	 2.484E+00	 1.472E+00	 2.728E+00	-5.325E-01	 1.341E+00	-1.707E-01	 8.273E-01	 1.472E+00	-2.120E+00	 1.751E+00	 9.844E+00
   37.2960	 9.526E+00	-5.500E+00	 0.000E+00	 2.929E+02	 1.935E+00	-8.354E-01	-7.739E-01	-1.182E+00	-3.455E-01	 9.067E-02	-1.254E+01	-2.200E+00	-5.528E+01	-4.513E+01	-5.249E-01	 2.819E+00	 1.250E+00	 2.589E+00	-5.266E-01	 1.519E+00	-1.661E-01	 9.128E-01	 1.411E+00	-2.093E+00	 1.709E+00	 9.827E+00
   37.3440	 9.526E+00	-5.500E+00	 0.000E+00	 3.138E+02	 6.751E+00	-4.599E-01	 6.779E+00	-4.597E-01	 3.148E-01	-1.263E-01	 1.598E+01	 4.357E-01	 1.095E+01	-4.510E+01	-2.613E-01	 2.531E+00	 1.035E+00	 2.233E+00	-3.814E-01	 1.382E+00	-1.044E-01	 8.268E-01	 1.299E+00	-1.864E+00	 1.646E+00	 9.794E+00
   37.3920	 9.526E+00	-5.500E+00	 0.000E+00	 3.346E+02	 2.650E+00	-1.112E+00	-1.632E+00	-4.728E-01	 1.441E-01	-2.556E-01	 1.000E+01	 4.014E+00	 1.009E+02	-4.508E+01	 3.918E-02	 3.143E+00	 7.167E-01	 2.286E+00	-3.158E-01	 1.736E+00	-5.027E-02	 1.012E+00	 1.189E+00	-1.468E+00	 1.554E+00	 1.012E+01
   37.4400	 9.526E+00	-5.500E+00	 0.000E+00	 3.554E+02	-6.327E-02	-2.183E-01	 4.228E+00	-8.788E-01	 4.121E-01	 5.529E-02	-3.171E+00	 5.009E+00	 1.259E+02	-4.508E+01	 4.710E-01	 3.191E+00	 3.638E-01	 2.127E+00	-1.231E-01	 1.817E+00	 5.543E-02	 1.054E+00	 1.101E+00	-1.050E+00	 1.476E+00	 1.015E+01
   37.4880	 9.526E+00	-5.500E+00	 0.000E+00	 1.629E+01	 8.812E+00	 1.315E+00	 2.998E+00	 2.550E+00	 6.017E-01	-6.992E-02	 1.163E+01	 1.355E+00	 3.406E+01	-4.508E+01	 9.131E-01	 2.905E+00	 4.379E-02	 1.655E+00	 1.253E-01	 1.679E+00	 1.803E-01	 9.453E-01	 1.001E+00	-6.877E-01	 1.397E+00	 1.012E+01
   37.5360	 9.526E+00	-5.500E+00	 0.000E+00	 3.712E+01	 1.272E+00	-3.797E-01	 3.202E+00	-1.088E+00	 6.527E-01	 4.157E-01	-1.987E+01	-2.687E-01	-6.751E+00	-4.506E+01	 1.182E+00	 3.120E+00	-3.241E-01	 2.359E+00	 2.042E-01	 1.841E+00	 2.255E-01	 1.044E+00	 1.091E+00	-6.505E-01	 1.332E+00	 9.422E+00
   37.5840	 9.526E+00	-5.500E+00	 0.000E+00	 5.795E+01	 4.966E+00	 3.474E-02	-3.771E+00	 5.665E-01	 6.204E-01	 2.599E-01	-7.373E+00	-2.974E+00	-7.473E+01	-4.503E+01	 1.390E+00	 2.807E+00	-5.207E-01	 2.303E+00	 3.431E-01	 1.683E+00	 2.931E-01	 9.433E-01	 1.108E+00	-7.226E-01	 1.326E+00	 9.140E+00
   37.6320	 9.526E+00	-5.500E+00	 0.000E+00	 7.877E+01	 6.749E+00	 1.464E+00	 9.425E+00	 8.325E-01	 4.183E-01	 7.486E-02	 5.056E+00	-3.802E+00	-9.555E+01	-4.498E+01	 1.490E+00	 2.547E+00	-6.161E-01	 2.063E+00	 4.385E-01	 1.547E+00	 3.440E-01	 8.598E-01	 1.099E+00	-9.291E-01	 1.375E+00	 9.065E+00
   37.6800	 9.526E+00	-5.500E+00	 0.000E+00	 9.956E+01	-1.537E+00	-5.322E-01	-1.258E-02	-1.000E+00	-1.778E-01	 2.104E-01	-1.915E+01	-4.864E+00	-1.222E+02	-4.492E+01	 1.376E+00	 2.751E+00	-6.530E-01	 2.652E+00	 3.426E-01	 1.654E+00	 2.962E-01	 9.358E-01	 1.187E+00	-1.281E+00	 1.419E+00	 9.192E+00
   37.7280	 9.526E+00	-5.500E+00	 0.000E+00	 1.204E+02	 2.756E+00	-6.781E-01	 2.319E+00	 1.908E-01	-1.932E-01	-5.410E-01	 2.475E+01	-8.071E-01	-2.028E+01	-4.487E+01	 1.163E+00	 2.466E+00	-4.390E-01	 2.551E+00	 2.781E-01	 1.458E+00	 2.535E-01	 8.223E-01	 1.226E+00	-1.567E+00	 1.500E+00	 9.391E+00
   37.7760	 9.526E+00	-5.500E+00	 0.000E+00	 1.412E+02	 2.074E+00	-5.716E-01	 1.081E+01	-1.750E+00	-2.310E-01	-9.235E-02	 2.381E+00	 3.374E+00	 8.480E+01	-4.484E+01	 9.390E-01	 2.254E+00	-1.900E-01	 2.668E+00	 1.910E-01	 1.324E+00	 1.972E-01	 7.578E-01	 1.274E+00	-1.721E+00	 1.588E+00	 9.809E+00
   37.8240	 9.526E+00	-5.500E+00	 0.000E+00	 1.620E+02	 6.927E-01	-8.360E-01	-5.096E+00	-4.446E-01	-1.246E-01	-1.411E-01	 9.442E+00	 5.430E+00	 1.365E+02	-4.484E+01	 5.842E-01	 2.334E+00	 1.781E-01	 3.293E+00	 1.800E-02	 1.337E+00	 1.081E-01	 7.750E-01	 1.387E+00	-1.806E+00	 1.655E+00	 1.057E+01
   37.8720	 9.526E+00	-5.500E+00	 0.000E+00	 1.829E+02	-9.359E-01	 1.562E+00	 4.550E+00	 2.743E-01	 4.722E-01	 5.565E-02	 1.414E+01	 5.862E+00	 1.473E+02	-4.487E+01	 2.813E-01	 1.889E+00	 6.190E-01	 3.203E+00	-6.807E-02	 1.089E+00	 3.872E-02	 6.490E-01	 1.403E+00	-1.682E+00	 1.690E+00	 1.097E+01
   37.9200	 9.526E+00	-5.500E+00	 0.000E+00	 2.037E+02	 1.368E+01	-8.210E-01	 3.659E+00	-2.334E-01	-3.987E-01	 5.302E-01	-4.018E+01	 1.308E+00	 3.286E+01	-4.491E+01	-9.584E-02	 1.842E+00	 1.033E+00	 3.146E+00	-2.214E-01	 9.950E-01	-3.846E-02	 5.767E-01	 1.484E+00	-1.596E+00	 1.650E+00	 1.088E+01
   37.9680	 9.526E+00	-5.500E+00	 0.000E+00	 2.246E+02	-8.682E+00	 7.469E-01	-1.047E+00	 1.021E+00	 3.070E-01	-1.737E-01	 1.305E+01	-2.677E+00	-6.727E+01	-4.495E+01	-4.149E-01	 2.362E+00	 1.293E+00	 3.246E+00	-4.308E-01	 1.311E+00	-1.217E-01	 8.220E-01	 1.501E+00	-1.452E+00	 1.546E+00	 1.013E+01
   38.0160	 9.526E+00	-5.500E+00	 0.000E+00	 2.454E+02	 7.570E+00	 7.989E-01	 6.669E+00	 7.781E-01	-3.337E-01	 5.147E-02	-9.188E+00	-2.114E+00	-5.314E+01	-4.497E+01	-5.418E-01	 2.194E+00	 1.451E+00	 2.687E+00	-4.520E-01	 1.159E+00	-1.402E-01	 7.008E-01	 1.442E+00	-1.306E+00	 1.469E+00	 9.564E+00
   38.0640	 9.526E+00	-5.500E+00	 0.000E+00	 2.662E+02	 4.265E+00	-3.109E-01	 4.333E+00	 4.979E-01	-8.734E-02	 4.381E-01	-2.523E+01	-7.201E+00	-1.810E+02	-4.497E+01	-6.500E-01	 2.255E+00	 1.477E+00	 2.614E+00	-5.162E-01	 1.204E+00	-1.762E-01	 7.429E-01	 1.276E+00	-1.138E+00	 1.372E+00	 9.216E+00
   38.1120	 9.526E+00	-5.500E+00	 0.000E+00	 2.870E+02	-4.533E+00	 4.002E-01	-4.575E-01	 2.581E-01	 5.162E-01	-2.609E-01	 2.495E+01	-4.474E+00	-1.124E+02	-4.497E+01	-6.024E-01	 2.761E+00	 1.310E+00	 2.621E+00	-5.483E-01	 1.512E+00	-1.727E-01	 9.284E-01	 1.123E+00	-1.007E+00	 1.282E+00	 9.045E+00
   38.1600	 9.526E+00	-5.500E+00	 0.000E+00	 3.078E+02	 1.009E+01	-1.533E+00	 5.384E+00	-1.710E+00	 2.914E-01	 1.323E-01	-6.620E+00	 3.120E-01	 7.840E+00	-4.499E+01	-3.608E-01	 2.559E+00	 1.080E+00	 2.184E+00	-4.337E-01	 1.374E+00	-1.339E-01	 8.130E-01	 9.531E-01	-9.052E-01	 1.291E+00	 9.094E+00
   38.2080	 9.526E+00	-5.500E+00	 0.000E+00	 3.286E+02	 5.798E-01	-1.275E+00	 3.978E+00	-2.624E-01	 7.235E-01	-2.236E-01	 1.834E+01	 3.213E+00	 8.073E+01	-4.501E+01	-9.994E-02	 2.895E+00	 8.282E-01	 2.200E+00	-3.573E-01	 1.606E+00	-8.124E-02	 9.547E-01	 8.839E-01	-8.685E-01	 1.344E+00	 9.438E+00
   38.2560	 9.526E+00	-5.500E+00	 0.000E+00	 3.495E+02	 5.695E-01	-5.850E-01	 3.821E-01	-8.305E-01	 1.136E-01	-2.962E-01	 8.118E+00	 6.733E+00	 1.692E+02	-4.506E+01	 3.283E-01	 3.367E+00	 4.506E-01	 2.101E+00	-2.053E-01	 1.888E+00	 1.783E-02	 1.090E+00	 8.971E-01	-9.329E-01	 1.466E+00	 1.019E+01
   38.3040	 9.526E+00	-5.500E+00	 0.000E+00	 1.031E+01	 4.725E+00	-5.808E-01	 8.892E+00	-1.659E+00	-1.496E-01	 6.072E-01	-3.705E+01	 2.965E+00	 7.450E+01	-4.511E+01	 7.838E-01	 3.046E+00	 1.284E-01	 1.703E+00	 3.163E-02	 1.746E+00	 1.279E-01	 9.947E-01	 9.928E-01	-1.110E+00	 1.598E+00	 1.046E+01
   38.3520	 9.526E+00	-5.500E+00	 0.000E+00	 3.116E+01	 2.312E+00	 1.432E+00	-1.535E+00	 1.162E+00	 2.503E-02	-2.422E-01	 2.458E+01	-4.258E-01	-1.070E+01	-4.515E+01	 1.145E+00	 3.231E+00	-2.328E-01	 1.969E+00	 1.925E-01	 1.885E+00	 2.283E-01	 1.061E+00	 1.187E+00	-1.436E+00	 1.682E+00	 1.049E+01
   38.4000	 9.526E+00	-5.500E+00	 0.000E+00	 5.200E+01	 4.571E-01	 5.427E-02	 1.346E+00	-9.633E-01	-1.913E-01	 4.250E-01	-1.999E+01	 5.416E-01	 1.361E+01	-4.517E+01	 1.379E+00	 3.088E+00	-5.135E-01	 2.480E+00	 3.011E-01	 1.836E+00	 2.779E-01	 1.035E+00	 1.421E+00	-1.793E+00	 1.741E+00	 9.997E+00
   38.4480	 9.526E+00	-5.500E+00	 0.000E+00	 7.283E+01	 7.780E+00	 1.168E+00	 4.753E+00	 1.016E+00	-2.767E-01	 3.047E-01	-1.072E+01	-4.268E+00	-1.073E+02	-4.517E+01	 1.510E+00	 2.637E+00	-5.913E-01	 2.047E+00	 4.338E-01	 1.587E+00	 3.413E-01	 8.768E-01	 1.467E+00	-1.975E+00	 1.768E+00	 9.930E+00
   38.4960	 9.526E+00	-5.500E+00	 0.000E+00	 9.364E+01	 1.149E-02	 1.445E+00	 1.338E+00	 3.421E-01	-2.105E-01	-1.359E-01	 8.967E+00	-4.969E+00	-1.249E+02	-4.514E+01	 1.461E+00	 2.719E+00	-6.580E-01	 2.570E+00	 4.024E-01	 1.644E+00	 3.329E-01	 9.248E-01	 1.519E+00	-2.072E+00	 1.705E+00	 9.838E+00
   38.5440	 9.526E+00	-5.500E+00	 0.000E+00	 1.144E+02	 1.212E+00	-1.327E+00	 9.476E-01	-7.855E-01	-3.256E-01	 1.362E-02	-1.170E+01	-2.896E+00	-7.277E+01	-4.512E+01	 1.234E+00	 2.537E+00	-5.107E-01	 2.795E+00	 2.947E-01	 1.508E+00	 2.617E-01	 8.523E-01	 1.438E+00	-1.910E+00	 1.598E+00	 9.762E+00
   38.5920	 9.526E+00	-5.500E+00	 0.000E+00	 1.352E+02	 6.118E+00	-1.936E-01	 7.110E+00	-5.833E-01	 5.054E-02	-3.369E-01	 2.027E+01	 4.345E-01	 1.092E+01	-4.511E+01	 1.021E+00	 2.181E+00	-2.565E-01	 2.571E+00	 2.443E-01	 1.284E+00	 2.253E-01	 7.239E-01	 1.298E+00	-1.583E+00	 1.496E+00	 9.719E+00
   38.6400	 9.526E+00	-5.500E+00	 0.000E+00	 1.561E+02	-6.955E-01	-8.044E-01	 1.457E+00	-1.424E+00	 2.801E-01	 9.469E-02	 3.853E+00	 4.060E+00	 1.020E+02	-4.511E+01	 6.896E-01	 2.256E+00	 5.139E-02	 3.200E+00	 7.104E-02	 1.316E+00	 1.335E-01	 7.679E-01	 1.174E+00	-1.182E+00	 1.409E+00	 1.006E+01
   38.6880	 9.526E+00	-5.500E+00	 0.000E+00	 1.769E+02	 5.104E+00	-7.282E-01	 2.412E-01	-1.487E-01	 2.846E-01	 1.692E-01	 1.617E+00	 4.924E+00	 1.237E+02	-4.512E+01	 3.402E-01	 2.069E+00	 4.926E-01	 3.164E+00	-6.268E-02	 1.168E+00	 5.569E-02	 6.827E-01	 1.058E+00	-8.201E-01	 1.372E+00	 1.004E+01
