
Predictions were generated on 05-Aug-2022 at 10:59:13 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.2.1-122-gc1599127-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn

Description from the FAST input file: Fixed MHK turbine, based on the RM1 tidal current turbine

Time	TwN1Fbx	TwN3Fby	TwN4Fbz	TwN6Mbx	TwN5Mby	TwN2Mbz	B2N4Fbn	B1N7Fbt	B2N8Fbs	B1N2Mbn	B2N3Mbt	B1N6Mbs	B1FldFz	B2FldMx	HbFbx	HbFby	HbFbz	HbMbx	HbMby	HbMbz	NcFbx	NcFby	NcFbz	NcMbx	NcMby	NcMbz	RtFldFxh	RtFldFyh	RtFldFzg	RtFldMxh	RtFldMyg	RtFldMzh	B1N3SigCr	B2N5SigCr	B1N2SgCav	B2N6SgCav
    9.6000	-8.264E+01	 4.121E+02	-1.236E+04	 5.635E+00	 1.453E+02	 1.937E-03	-9.790E+02	-6.853E+02	-1.015E+04	-1.480E+01	 3.520E+01	-1.885E-03	-8.198E+04	 7.479E+04	-2.066E+04	-3.873E+04	 4.953E+04	 1.219E+01	-1.279E+04	-8.606E+03	-1.246E+05	 1.006E+03	-1.442E+06	 5.471E+02	-1.435E+05	 1.913E+03	 2.927E+05	-2.527E+04	-2.667E+04	 2.494E+05	-1.727E+05	-2.294E+03	 3.207E+01	 1.171E+01	 4.021E+00	 1.371E+00
    9.6300	-8.117E+01	 4.119E+02	-1.236E+04	 5.631E+00	 1.454E+02	 1.935E-03	-9.641E+02	-6.483E+02	-1.022E+04	-1.407E+01	 3.463E+01	-1.779E-03	-8.141E+04	 7.754E+04	-2.067E+04	-3.658E+04	 5.072E+04	 1.225E+01	-1.310E+04	-8.128E+03	-1.248E+05	 1.015E+03	-1.442E+06	 5.468E+02	-1.435E+05	 1.911E+03	 2.934E+05	-2.369E+04	-2.633E+04	 2.497E+05	-1.785E+05	-2.176E+03	 3.167E+01	 1.174E+01	 3.988E+00	 1.371E+00
    9.6600	-7.992E+01	 4.117E+02	-1.236E+04	 5.626E+00	 1.455E+02	 1.932E-03	-9.491E+02	-6.103E+02	-1.028E+04	-1.332E+01	 3.405E+01	-1.669E-03	-8.087E+04	 8.024E+04	-2.068E+04	-3.438E+04	 5.184E+04	 1.230E+01	-1.339E+04	-7.639E+03	-1.249E+05	 1.023E+03	-1.442E+06	 5.463E+02	-1.435E+05	 1.908E+03	 2.940E+05	-2.208E+04	-2.599E+04	 2.499E+05	-1.835E+05	-2.054E+03	 3.127E+01	 1.177E+01	 3.954E+00	 1.371E+00
    9.6900	-7.891E+01	 4.113E+02	-1.236E+04	 5.618E+00	 1.456E+02	 1.928E-03	-9.340E+02	-5.714E+02	-1.034E+04	-1.256E+01	 3.346E+01	-1.557E-03	-8.037E+04	 8.293E+04	-2.069E+04	-3.213E+04	 5.290E+04	 1.236E+01	-1.366E+04	-7.139E+03	-1.250E+05	 1.031E+03	-1.442E+06	 5.456E+02	-1.434E+05	 1.904E+03	 2.944E+05	-2.046E+04	-2.565E+04	 2.501E+05	-1.876E+05	-1.927E+03	 3.089E+01	 1.182E+01	 3.920E+00	 1.371E+00
    9.7200	-7.816E+01	 4.108E+02	-1.236E+04	 5.610E+00	 1.457E+02	 1.923E-03	-9.189E+02	-5.318E+02	-1.039E+04	-1.178E+01	 3.287E+01	-1.442E-03	-7.991E+04	 8.559E+04	-2.071E+04	-2.983E+04	 5.389E+04	 1.241E+01	-1.392E+04	-6.628E+03	-1.251E+05	 1.039E+03	-1.442E+06	 5.447E+02	-1.434E+05	 1.900E+03	 2.948E+05	-1.881E+04	-2.531E+04	 2.503E+05	-1.909E+05	-1.796E+03	 3.052E+01	 1.186E+01	 3.886E+00	 1.371E+00
    9.7500	-7.766E+01	 4.102E+02	-1.236E+04	 5.599E+00	 1.458E+02	 1.918E-03	-9.039E+02	-4.914E+02	-1.044E+04	-1.098E+01	 3.227E+01	-1.326E-03	-7.949E+04	 8.822E+04	-2.072E+04	-2.748E+04	 5.480E+04	 1.245E+01	-1.415E+04	-6.108E+03	-1.252E+05	 1.046E+03	-1.442E+06	 5.437E+02	-1.434E+05	 1.896E+03	 2.952E+05	-1.715E+04	-2.498E+04	 2.503E+05	-1.932E+05	-1.661E+03	 3.017E+01	 1.192E+01	 3.852E+00	 1.370E+00
    9.7800	-7.744E+01	 4.095E+02	-1.236E+04	 5.587E+00	 1.459E+02	 1.912E-03	-8.888E+02	-4.503E+02	-1.048E+04	-1.017E+01	 3.166E+01	-1.207E-03	-7.910E+04	 9.082E+04	-2.073E+04	-2.510E+04	 5.564E+04	 1.249E+01	-1.437E+04	-5.578E+03	-1.253E+05	 1.053E+03	-1.442E+06	 5.425E+02	-1.434E+05	 1.891E+03	 2.954E+05	-1.546E+04	-2.467E+04	 2.504E+05	-1.944E+05	-1.521E+03	 2.983E+01	 1.198E+01	 3.818E+00	 1.370E+00
    9.8100	-7.749E+01	 4.086E+02	-1.236E+04	 5.574E+00	 1.460E+02	 1.905E-03	-8.739E+02	-4.086E+02	-1.052E+04	-9.346E+00	 3.104E+01	-1.087E-03	-7.875E+04	 9.341E+04	-2.074E+04	-2.268E+04	 5.640E+04	 1.253E+01	-1.457E+04	-5.041E+03	-1.254E+05	 1.059E+03	-1.443E+06	 5.413E+02	-1.434E+05	 1.886E+03	 2.955E+05	-1.376E+04	-2.439E+04	 2.504E+05	-1.946E+05	-1.378E+03	 2.950E+01	 1.205E+01	 3.785E+00	 1.370E+00
    9.8400	-7.782E+01	 4.077E+02	-1.236E+04	 5.560E+00	 1.461E+02	 1.897E-03	-8.591E+02	-3.663E+02	-1.056E+04	-8.513E+00	 3.043E+01	-9.655E-04	-7.845E+04	 9.599E+04	-2.075E+04	-2.023E+04	 5.708E+04	 1.255E+01	-1.474E+04	-4.496E+03	-1.255E+05	 1.064E+03	-1.443E+06	 5.399E+02	-1.434E+05	 1.880E+03	 2.956E+05	-1.203E+04	-2.414E+04	 2.504E+05	-1.938E+05	-1.230E+03	 2.919E+01	 1.213E+01	 3.752E+00	 1.370E+00
    9.8700	-7.843E+01	 4.067E+02	-1.236E+04	 5.544E+00	 1.461E+02	 1.890E-03	-8.444E+02	-3.236E+02	-1.059E+04	-7.669E+00	 2.981E+01	-8.428E-04	-7.818E+04	 9.857E+04	-2.076E+04	-1.775E+04	 5.769E+04	 1.256E+01	-1.490E+04	-3.945E+03	-1.256E+05	 1.069E+03	-1.443E+06	 5.384E+02	-1.433E+05	 1.874E+03	 2.956E+05	-1.028E+04	-2.393E+04	 2.504E+05	-1.919E+05	-1.078E+03	 2.889E+01	 1.222E+01	 3.720E+00	 1.370E+00
    9.9000	-7.931E+01	 4.056E+02	-1.236E+04	 5.528E+00	 1.462E+02	 1.881E-03	-8.300E+02	-2.804E+02	-1.062E+04	-6.817E+00	 2.919E+01	-7.192E-04	-7.795E+04	 1.012E+05	-2.077E+04	-1.525E+04	 5.821E+04	 1.256E+01	-1.504E+04	-3.388E+03	-1.256E+05	 1.073E+03	-1.443E+06	 5.368E+02	-1.433E+05	 1.868E+03	 2.955E+05	-8.513E+03	-2.377E+04	 2.505E+05	-1.889E+05	-9.222E+02	 2.860E+01	 1.232E+01	 3.688E+00	 1.371E+00
    9.9300	-8.048E+01	 4.045E+02	-1.236E+04	 5.511E+00	 1.463E+02	 1.873E-03	-8.158E+02	-2.368E+02	-1.064E+04	-5.958E+00	 2.858E+01	-5.949E-04	-7.777E+04	 1.038E+05	-2.078E+04	-1.272E+04	 5.866E+04	 1.256E+01	-1.515E+04	-2.827E+03	-1.257E+05	 1.076E+03	-1.443E+06	 5.351E+02	-1.433E+05	 1.861E+03	 2.954E+05	-6.724E+03	-2.366E+04	 2.506E+05	-1.849E+05	-7.627E+02	 2.833E+01	 1.242E+01	 3.657E+00	 1.372E+00
    9.9600	-8.191E+01	 4.033E+02	-1.236E+04	 5.493E+00	 1.463E+02	 1.864E-03	-8.018E+02	-1.930E+02	-1.066E+04	-5.092E+00	 2.796E+01	-4.702E-04	-7.762E+04	 1.064E+05	-2.079E+04	-1.017E+04	 5.902E+04	 1.253E+01	-1.525E+04	-2.261E+03	-1.257E+05	 1.079E+03	-1.443E+06	 5.334E+02	-1.433E+05	 1.854E+03	 2.952E+05	-4.913E+03	-2.359E+04	 2.508E+05	-1.800E+05	-5.998E+02	 2.807E+01	 1.254E+01	 3.626E+00	 1.374E+00
    9.9900	-8.359E+01	 4.020E+02	-1.236E+04	 5.475E+00	 1.464E+02	 1.855E-03	-7.880E+02	-1.489E+02	-1.067E+04	-4.222E+00	 2.735E+01	-3.452E-04	-7.752E+04	 1.091E+05	-2.080E+04	-7.615E+03	 5.931E+04	 1.250E+01	-1.532E+04	-1.693E+03	-1.258E+05	 1.080E+03	-1.443E+06	 5.316E+02	-1.433E+05	 1.848E+03	 2.951E+05	-3.088E+03	-2.358E+04	 2.510E+05	-1.742E+05	-4.342E+02	 2.782E+01	 1.267E+01	 3.596E+00	 1.376E+00
