time_[s],x_[m],y_[m],z_[m],theta_x_[rad],theta_y_[rad],theta_z_[rad],xdot_[m/s],ydot_[m/s],zdot_[m/s],omega_x_g_[rad/s],omega_y_g_[rad/s],omega_z_g_[rad/s],xddot_[m^2/s],yddot_[m^2/s],zddot_[m^2/s],alpha_x_g_[rad/s],alpha_y_g_[rad/s],alpha_z_g_[rad/s]
53.2200,21.8700,-0.2350,-0.0660,0.0019,-0.0291,-0.0028,0.0017,-0.0090,0.0300,0.0010,0.0001,-0.0001,0.0306,0.0050,-0.0060,-0.0003,-0.0010,0.0000
53.2500,21.8700,-0.2353,-0.0651,0.0019,-0.0291,-0.0028,0.0027,-0.0088,0.0298,0.0010,0.0000,-0.0001,0.0308,0.0053,-0.0066,-0.0003,-0.0010,0.0000
53.2800,21.8700,-0.2355,-0.0642,0.0020,-0.0291,-0.0028,0.0036,-0.0087,0.0296,0.0010,0.0000,-0.0001,0.0309,0.0055,-0.0072,-0.0004,-0.0009,0.0000
53.3100,21.8700,-0.2358,-0.0633,0.0020,-0.0291,-0.0028,0.0045,-0.0085,0.0294,0.0010,0.0000,-0.0001,0.0310,0.0058,-0.0077,-0.0005,-0.0009,0.0000
53.3400,21.8700,-0.2360,-0.0624,0.0020,-0.0291,-0.0028,0.0054,-0.0083,0.0291,0.0010,0.0000,-0.0001,0.0310,0.0061,-0.0083,-0.0006,-0.0009,0.0000
53.3700,21.8700,-0.2363,-0.0616,0.0021,-0.0291,-0.0028,0.0064,-0.0082,0.0289,0.0010,-0.0001,-0.0001,0.0310,0.0063,-0.0088,-0.0007,-0.0009,0.0000
53.4000,21.8700,-0.2365,-0.0607,0.0021,-0.0291,-0.0028,0.0073,-0.0080,0.0286,0.0009,-0.0001,-0.0001,0.0310,0.0066,-0.0093,-0.0008,-0.0009,-0.0001
53.4300,21.8700,-0.2368,-0.0598,0.0021,-0.0291,-0.0028,0.0082,-0.0078,0.0283,0.0009,-0.0001,-0.0001,0.0309,0.0069,-0.0098,-0.0008,-0.0009,-0.0001
53.4600,21.8700,-0.2370,-0.0590,0.0022,-0.0291,-0.0028,0.0091,-0.0075,0.0280,0.0009,-0.0002,-0.0001,0.0307,0.0072,-0.0103,-0.0009,-0.0009,-0.0001
53.4900,21.8700,-0.2372,-0.0582,0.0022,-0.0291,-0.0028,0.0101,-0.0073,0.0277,0.0009,-0.0002,-0.0001,0.0306,0.0075,-0.0108,-0.0010,-0.0008,-0.0001
53.5200,21.8700,-0.2374,-0.0573,0.0022,-0.0291,-0.0028,0.0110,-0.0071,0.0274,0.0008,-0.0002,-0.0001,0.0303,0.0077,-0.0113,-0.0011,-0.0008,-0.0001
53.5500,21.8700,-0.2376,-0.0565,0.0022,-0.0291,-0.0028,0.0119,-0.0069,0.0270,0.0008,-0.0002,-0.0001,0.0300,0.0080,-0.0118,-0.0012,-0.0008,-0.0001
53.5800,21.8700,-0.2378,-0.0557,0.0023,-0.0291,-0.0028,0.0128,-0.0066,0.0267,0.0008,-0.0003,-0.0001,0.0297,0.0082,-0.0123,-0.0013,-0.0008,-0.0001
53.6100,21.8700,-0.2380,-0.0549,0.0023,-0.0291,-0.0028,0.0137,-0.0064,0.0263,0.0007,-0.0003,-0.0001,0.0293,0.0085,-0.0128,-0.0013,-0.0008,0.0000
53.6400,21.8700,-0.2382,-0.0541,0.0023,-0.0292,-0.0028,0.0145,-0.0061,0.0259,0.0007,-0.0003,-0.0001,0.0289,0.0087,-0.0133,-0.0014,-0.0008,0.0000
53.6700,21.8700,-0.2384,-0.0534,0.0023,-0.0292,-0.0028,0.0154,-0.0058,0.0255,0.0006,-0.0003,-0.0001,0.0285,0.0090,-0.0138,-0.0015,-0.0007,0.0000
53.7000,21.8700,-0.2386,-0.0526,0.0023,-0.0292,-0.0028,0.0162,-0.0056,0.0251,0.0006,-0.0003,-0.0001,0.0281,0.0092,-0.0142,-0.0016,-0.0007,0.0000
53.7300,21.8700,-0.2387,-0.0519,0.0024,-0.0292,-0.0028,0.0171,-0.0053,0.0246,0.0005,-0.0004,-0.0001,0.0274,0.0094,-0.0147,-0.0016,-0.0007,0.0000
53.7600,21.8800,-0.2389,-0.0511,0.0024,-0.0292,-0.0028,0.0179,-0.0050,0.0242,0.0005,-0.0004,-0.0001,0.0268,0.0096,-0.0152,-0.0017,-0.0007,0.0000
53.7900,21.8800,-0.2390,-0.0504,0.0024,-0.0292,-0.0028,0.0187,-0.0047,0.0237,0.0004,-0.0004,-0.0001,0.0262,0.0098,-0.0157,-0.0018,-0.0007,0.0000
53.8200,21.8800,-0.2392,-0.0497,0.0024,-0.0292,-0.0028,0.0195,-0.0044,0.0232,0.0004,-0.0004,-0.0001,0.0255,0.0100,-0.0162,-0.0018,-0.0006,0.0000
53.8500,21.8800,-0.2393,-0.0490,0.0024,-0.0293,-0.0029,0.0202,-0.0041,0.0227,0.0003,-0.0004,-0.0001,0.0247,0.0101,-0.0167,-0.0019,-0.0006,0.0000
53.8800,21.8800,-0.2394,-0.0483,0.0024,-0.0293,-0.0029,0.0209,-0.0038,0.0222,0.0003,-0.0005,-0.0001,0.0240,0.0103,-0.0172,-0.0019,-0.0006,0.0000
53.9100,21.8800,-0.2395,-0.0477,0.0024,-0.0293,-0.0029,0.0217,-0.0035,0.0217,0.0002,-0.0005,-0.0001,0.0232,0.0104,-0.0176,-0.0020,-0.0006,0.0000
53.9400,21.8800,-0.2396,-0.0470,0.0024,-0.0293,-0.0029,0.0223,-0.0032,0.0212,0.0002,-0.0005,-0.0001,0.0223,0.0105,-0.0181,-0.0020,-0.0006,0.0000
53.9700,21.8800,-0.2397,-0.0464,0.0024,-0.0293,-0.0029,0.0230,-0.0029,0.0206,0.0001,-0.0005,-0.0001,0.0215,0.0106,-0.0185,-0.0020,-0.0005,0.0000
54.0000,21.8800,-0.2398,-0.0458,0.0024,-0.0293,-0.0029,0.0236,-0.0026,0.0201,0.0000,-0.0005,-0.0001,0.0206,0.0106,-0.0190,-0.0021,-0.0005,0.0000
54.0300,21.8800,-0.2399,-0.0452,0.0024,-0.0293,-0.0029,0.0242,-0.0022,0.0195,0.0000,-0.0005,-0.0001,0.0196,0.0107,-0.0194,-0.0021,-0.0005,0.0000
54.0600,21.8800,-0.2399,-0.0446,0.0024,-0.0294,-0.0029,0.0248,-0.0019,0.0189,-0.0001,-0.0006,-0.0001,0.0185,0.0107,-0.0199,-0.0021,-0.0005,0.0000
54.0900,21.8800,-0.2400,-0.0441,0.0024,-0.0294,-0.0029,0.0253,-0.0016,0.0183,-0.0002,-0.0006,-0.0001,0.0175,0.0107,-0.0204,-0.0021,-0.0005,0.0000
54.1200,21.8800,-0.2400,-0.0435,0.0024,-0.0294,-0.0029,0.0259,-0.0013,0.0177,-0.0002,-0.0006,-0.0001,0.0164,0.0107,-0.0208,-0.0021,-0.0004,0.0000
54.1500,21.8800,-0.2401,-0.0430,0.0024,-0.0294,-0.0029,0.0263,-0.0009,0.0171,-0.0003,-0.0006,-0.0001,0.0153,0.0107,-0.0212,-0.0021,-0.0004,0.0000
54.1800,21.8800,-0.2401,-0.0425,0.0024,-0.0294,-0.0029,0.0268,-0.0006,0.0164,-0.0003,-0.0006,-0.0001,0.0143,0.0107,-0.0216,-0.0021,-0.0004,0.0000
54.2100,21.8900,-0.2401,-0.0420,0.0024,-0.0294,-0.0029,0.0272,-0.0003,0.0158,-0.0004,-0.0006,-0.0001,0.0132,0.0106,-0.0220,-0.0021,-0.0004,0.0000
54.2400,21.8900,-0.2401,-0.0416,0.0024,-0.0295,-0.0029,0.0276,0.0000,0.0151,-0.0005,-0.0006,-0.0001,0.0121,0.0105,-0.0223,-0.0021,-0.0003,0.0000
54.2700,21.8900,-0.2401,-0.0411,0.0024,-0.0295,-0.0029,0.0279,0.0003,0.0144,-0.0005,-0.0006,-0.0001,0.0109,0.0105,-0.0227,-0.0021,-0.0003,0.0000
54.3000,21.8900,-0.2401,-0.0407,0.0024,-0.0295,-0.0029,0.0282,0.0006,0.0137,-0.0006,-0.0007,-0.0001,0.0098,0.0104,-0.0231,-0.0020,-0.0003,0.0000
54.3300,21.8900,-0.2401,-0.0403,0.0023,-0.0295,-0.0029,0.0285,0.0009,0.0130,-0.0007,-0.0007,-0.0001,0.0085,0.0103,-0.0235,-0.0020,-0.0003,0.0000
54.3600,21.8900,-0.2400,-0.0399,0.0023,-0.0295,-0.0029,0.0287,0.0013,0.0123,-0.0007,-0.0007,-0.0001,0.0073,0.0102,-0.0239,-0.0020,-0.0003,0.0000
54.3900,21.8900,-0.2400,-0.0396,0.0023,-0.0295,-0.0029,0.0289,0.0016,0.0116,-0.0008,-0.0007,-0.0001,0.0062,0.0100,-0.0242,-0.0019,-0.0003,0.0001
54.4200,21.8900,-0.2399,-0.0392,0.0023,-0.0296,-0.0029,0.0291,0.0019,0.0109,-0.0008,-0.0007,-0.0001,0.0050,0.0099,-0.0245,-0.0019,-0.0002,0.0001
54.4500,21.8900,-0.2399,-0.0389,0.0022,-0.0296,-0.0029,0.0292,0.0021,0.0101,-0.0009,-0.0007,-0.0001,0.0039,0.0097,-0.0247,-0.0018,-0.0002,0.0001
54.4800,21.8900,-0.2398,-0.0386,0.0022,-0.0296,-0.0029,0.0293,0.0024,0.0094,-0.0009,-0.0007,-0.0001,0.0028,0.0095,-0.0250,-0.0018,-0.0002,0.0001
54.5100,21.8900,-0.2397,-0.0383,0.0022,-0.0296,-0.0029,0.0294,0.0027,0.0086,-0.0010,-0.0007,-0.0001,0.0018,0.0093,-0.0252,-0.0017,-0.0002,0.0001
54.5400,21.8900,-0.2397,-0.0381,0.0022,-0.0297,-0.0029,0.0294,0.0030,0.0079,-0.0010,-0.0007,-0.0001,0.0006,0.0090,-0.0254,-0.0016,-0.0002,0.0001
54.5700,21.9000,-0.2396,-0.0379,0.0021,-0.0297,-0.0029,0.0294,0.0033,0.0071,-0.0011,-0.0007,-0.0001,-0.0005,0.0088,-0.0256,-0.0016,-0.0002,0.0001
54.6000,21.9000,-0.2395,-0.0377,0.0021,-0.0297,-0.0029,0.0294,0.0035,0.0063,-0.0011,-0.0007,-0.0001,-0.0016,0.0085,-0.0259,-0.0015,-0.0001,0.0001
54.6300,21.9000,-0.2393,-0.0375,0.0021,-0.0297,-0.0029,0.0293,0.0038,0.0056,-0.0012,-0.0007,-0.0001,-0.0028,0.0083,-0.0261,-0.0014,-0.0001,0.0001
54.6600,21.9000,-0.2392,-0.0373,0.0020,-0.0297,-0.0029,0.0292,0.0040,0.0048,-0.0012,-0.0007,-0.0001,-0.0039,0.0080,-0.0262,-0.0013,-0.0001,0.0001
54.6900,21.9000,-0.2391,-0.0372,0.0020,-0.0298,-0.0029,0.0291,0.0042,0.0040,-0.0013,-0.0007,-0.0001,-0.0049,0.0077,-0.0264,-0.0013,-0.0001,0.0001
54.7200,21.9000,-0.2390,-0.0371,0.0019,-0.0298,-0.0029,0.0289,0.0045,0.0032,-0.0013,-0.0007,-0.0001,-0.0059,0.0074,-0.0265,-0.0012,-0.0001,0.0001
54.7500,21.9000,-0.2388,-0.0370,0.0019,-0.0298,-0.0029,0.0288,0.0047,0.0024,-0.0013,-0.0007,-0.0001,-0.0069,0.0071,-0.0265,-0.0011,-0.0001,0.0001
54.7800,21.9000,-0.2387,-0.0370,0.0019,-0.0298,-0.0029,0.0285,0.0049,0.0016,-0.0014,-0.0007,-0.0001,-0.0078,0.0068,-0.0265,-0.0010,-0.0001,0.0001
54.8100,21.9000,-0.2385,-0.0369,0.0018,-0.0299,-0.0029,0.0283,0.0051,0.0008,-0.0014,-0.0007,-0.0001,-0.0087,0.0065,-0.0265,-0.0009,-0.0001,0.0001
54.8400,21.9000,-0.2384,-0.0369,0.0018,-0.0299,-0.0029,0.0280,0.0053,0.0000,-0.0014,-0.0007,-0.0001,-0.0097,0.0061,-0.0266,-0.0008,-0.0001,0.0001
54.8700,21.9000,-0.2382,-0.0369,0.0017,-0.0299,-0.0030,0.0277,0.0055,-0.0008,-0.0014,-0.0007,-0.0001,-0.0106,0.0058,-0.0266,-0.0008,0.0000,0.0001
54.9000,21.9100,-0.2381,-0.0370,0.0017,-0.0299,-0.0030,0.0274,0.0056,-0.0016,-0.0015,-0.0007,-0.0001,-0.0116,0.0055,-0.0266,-0.0007,0.0000,0.0001
54.9300,21.9100,-0.2379,-0.0370,0.0017,-0.0299,-0.0030,0.0270,0.0058,-0.0024,-0.0015,-0.0008,-0.0001,-0.0126,0.0052,-0.0267,-0.0006,0.0000,0.0001
54.9600,21.9100,-0.2377,-0.0371,0.0016,-0.0300,-0.0030,0.0266,0.0059,-0.0032,-0.0015,-0.0008,-0.0001,-0.0135,0.0048,-0.0266,-0.0005,0.0000,0.0001
54.9900,21.9100,-0.2375,-0.0372,0.0016,-0.0300,-0.0030,0.0262,0.0061,-0.0040,-0.0015,-0.0008,-0.0001,-0.0143,0.0045,-0.0266,-0.0004,0.0000,0.0001
55.0200,21.9100,-0.2373,-0.0373,0.0015,-0.0300,-0.0030,0.0258,0.0062,-0.0048,-0.0015,-0.0008,-0.0001,-0.0150,0.0042,-0.0265,-0.0003,0.0000,0.0001
55.0500,21.9100,-0.2372,-0.0375,0.0015,-0.0300,-0.0030,0.0253,0.0063,-0.0056,-0.0015,-0.0008,-0.0001,-0.0158,0.0039,-0.0263,-0.0002,0.0000,0.0001
55.0800,21.9100,-0.2370,-0.0377,0.0014,-0.0301,-0.0030,0.0248,0.0065,-0.0064,-0.0015,-0.0008,-0.0001,-0.0165,0.0036,-0.0262,-0.0002,0.0000,0.0001
55.1100,21.9100,-0.2368,-0.0379,0.0014,-0.0301,-0.0030,0.0243,0.0066,-0.0071,-0.0015,-0.0008,0.0000,-0.0172,0.0032,-0.0260,-0.0001,0.0000,0.0001
55.1400,21.9100,-0.2366,-0.0381,0.0013,-0.0301,-0.0030,0.0238,0.0066,-0.0079,-0.0015,-0.0008,0.0000,-0.0179,0.0029,-0.0258,0.0000,0.0000,0.0001
55.1700,21.9100,-0.2364,-0.0384,0.0013,-0.0301,-0.0030,0.0232,0.0067,-0.0087,-0.0015,-0.0008,0.0000,-0.0186,0.0026,-0.0257,0.0001,0.0000,0.0001
55.2000,21.9100,-0.2362,-0.0386,0.0012,-0.0302,-0.0030,0.0227,0.0068,-0.0095,-0.0015,-0.0008,0.0000,-0.0192,0.0022,-0.0256,0.0001,0.0000,0.0001
55.2300,21.9100,-0.2360,-0.0389,0.0012,-0.0302,-0.0030,0.0221,0.0069,-0.0102,-0.0015,-0.0007,0.0000,-0.0199,0.0019,-0.0254,0.0002,0.0000,0.0001
55.2600,21.9100,-0.2358,-0.0392,0.0011,-0.0302,-0.0030,0.0215,0.0069,-0.0110,-0.0015,-0.0007,0.0000,-0.0204,0.0016,-0.0252,0.0002,0.0000,0.0001
55.2900,21.9100,-0.2356,-0.0396,0.0011,-0.0302,-0.0030,0.0209,0.0070,-0.0117,-0.0015,-0.0007,0.0000,-0.0209,0.0013,-0.0249,0.0003,0.0000,0.0001
55.3200,21.9200,-0.2353,-0.0399,0.0011,-0.0302,-0.0030,0.0202,0.0070,-0.0125,-0.0015,-0.0007,0.0000,-0.0214,0.0010,-0.0246,0.0004,0.0000,0.0001
55.3500,21.9200,-0.2351,-0.0403,0.0010,-0.0303,-0.0030,0.0196,0.0070,-0.0132,-0.0015,-0.0007,0.0000,-0.0218,0.0007,-0.0243,0.0004,0.0001,0.0000
55.3800,21.9200,-0.2349,-0.0407,0.0010,-0.0303,-0.0030,0.0189,0.0070,-0.0139,-0.0015,-0.0007,0.0000,-0.0221,0.0004,-0.0240,0.0005,0.0001,0.0000
55.4100,21.9200,-0.2347,-0.0412,0.0009,-0.0303,-0.0030,0.0183,0.0070,-0.0147,-0.0015,-0.0007,0.0000,-0.0225,0.0001,-0.0237,0.0005,0.0001,0.0000
55.4400,21.9200,-0.2345,-0.0416,0.0009,-0.0303,-0.0030,0.0176,0.0070,-0.0154,-0.0014,-0.0007,0.0000,-0.0228,-0.0002,-0.0234,0.0005,0.0001,0.0000
55.4700,21.9200,-0.2343,-0.0421,0.0008,-0.0304,-0.0030,0.0169,0.0070,-0.0161,-0.0014,-0.0007,0.0000,-0.0231,-0.0004,-0.0231,0.0006,0.0001,0.0000
55.5000,21.9200,-0.2341,-0.0426,0.0008,-0.0304,-0.0030,0.0162,0.0070,-0.0168,-0.0014,-0.0007,0.0000,-0.0234,-0.0007,-0.0227,0.0006,0.0001,0.0000
55.5300,21.9200,-0.2339,-0.0431,0.0008,-0.0304,-0.0030,0.0155,0.0070,-0.0174,-0.0014,-0.0007,0.0000,-0.0236,-0.0009,-0.0224,0.0006,0.0001,0.0000
55.5600,21.9200,-0.2337,-0.0436,0.0007,-0.0304,-0.0030,0.0148,0.0070,-0.0181,-0.0014,-0.0007,0.0000,-0.0238,-0.0011,-0.0220,0.0007,0.0001,0.0000
55.5900,21.9200,-0.2335,-0.0442,0.0007,-0.0304,-0.0030,0.0141,0.0069,-0.0187,-0.0014,-0.0007,0.0000,-0.0240,-0.0013,-0.0216,0.0007,0.0001,0.0000
55.6200,21.9200,-0.2332,-0.0448,0.0006,-0.0305,-0.0030,0.0133,0.0069,-0.0194,-0.0013,-0.0007,0.0000,-0.0241,-0.0015,-0.0212,0.0007,0.0001,0.0000
55.6500,21.9200,-0.2330,-0.0453,0.0006,-0.0305,-0.0030,0.0126,0.0068,-0.0200,-0.0013,-0.0007,0.0000,-0.0242,-0.0017,-0.0208,0.0007,0.0001,0.0000
55.6800,21.9200,-0.2328,-0.0460,0.0006,-0.0305,-0.0030,0.0119,0.0068,-0.0206,-0.0013,-0.0007,0.0000,-0.0242,-0.0019,-0.0203,0.0007,0.0001,0.0000
55.7100,21.9200,-0.2326,-0.0466,0.0005,-0.0305,-0.0030,0.0112,0.0067,-0.0212,-0.0013,-0.0007,0.0000,-0.0243,-0.0021,-0.0199,0.0007,0.0001,0.0000
55.7400,21.9200,-0.2324,-0.0472,0.0005,-0.0305,-0.0030,0.0104,0.0066,-0.0218,-0.0012,-0.0007,0.0000,-0.0243,-0.0023,-0.0194,0.0007,0.0001,0.0000
55.7700,21.9200,-0.2322,-0.0479,0.0004,-0.0306,-0.0030,0.0097,0.0066,-0.0224,-0.0012,-0.0007,0.0000,-0.0243,-0.0024,-0.0190,0.0007,0.0001,0.0000
55.8000,21.9200,-0.2320,-0.0486,0.0004,-0.0306,-0.0030,0.0090,0.0065,-0.0230,-0.0012,-0.0007,0.0000,-0.0242,-0.0026,-0.0185,0.0007,0.0001,0.0000
55.8300,21.9200,-0.2318,-0.0493,0.0004,-0.0306,-0.0030,0.0083,0.0064,-0.0235,-0.0012,-0.0007,0.0000,-0.0242,-0.0028,-0.0180,0.0007,0.0001,0.0000
55.8600,21.9200,-0.2317,-0.0500,0.0003,-0.0306,-0.0030,0.0075,0.0063,-0.0240,-0.0012,-0.0007,0.0000,-0.0241,-0.0029,-0.0175,0.0007,0.0001,0.0000
55.8900,21.9200,-0.2315,-0.0507,0.0003,-0.0306,-0.0030,0.0068,0.0062,-0.0246,-0.0011,-0.0007,0.0000,-0.0240,-0.0031,-0.0170,0.0007,0.0001,0.0000
55.9200,21.9200,-0.2313,-0.0515,0.0003,-0.0307,-0.0030,0.0061,0.0061,-0.0251,-0.0011,-0.0007,0.0000,-0.0238,-0.0032,-0.0165,0.0007,0.0002,0.0000
55.9500,21.9200,-0.2311,-0.0522,0.0002,-0.0307,-0.0030,0.0054,0.0061,-0.0255,-0.0011,-0.0007,0.0000,-0.0237,-0.0034,-0.0159,0.0007,0.0002,0.0000
55.9800,21.9200,-0.2309,-0.0530,0.0002,-0.0307,-0.0030,0.0047,0.0059,-0.0260,-0.0011,-0.0007,0.0000,-0.0235,-0.0035,-0.0154,0.0007,0.0002,0.0000
56.0100,21.9200,-0.2307,-0.0538,0.0002,-0.0307,-0.0030,0.0040,0.0058,-0.0265,-0.0010,-0.0007,0.0000,-0.0233,-0.0036,-0.0149,0.0007,0.0002,0.0000
56.0400,21.9200,-0.2306,-0.0546,0.0001,-0.0308,-0.0030,0.0033,0.0057,-0.0269,-0.0010,-0.0007,0.0000,-0.0231,-0.0037,-0.0143,0.0006,0.0002,0.0000
56.0700,21.9200,-0.2304,-0.0554,0.0001,-0.0308,-0.0030,0.0026,0.0056,-0.0273,-0.0010,-0.0007,0.0000,-0.0229,-0.0038,-0.0138,0.0006,0.0002,0.0000
56.1000,21.9200,-0.2302,-0.0562,0.0001,-0.0308,-0.0030,0.0019,0.0055,-0.0277,-0.0010,-0.0007,0.0000,-0.0226,-0.0039,-0.0132,0.0006,0.0002,0.0000
56.1300,21.9200,-0.2301,-0.0570,0.0000,-0.0308,-0.0030,0.0012,0.0054,-0.0281,-0.0010,-0.0006,0.0000,-0.0223,-0.0040,-0.0126,0.0006,0.0002,0.0000
56.1600,21.9200,-0.2299,-0.0579,0.0000,-0.0308,-0.0030,0.0006,0.0053,-0.0285,-0.0010,-0.0006,0.0000,-0.0221,-0.0041,-0.0120,0.0006,0.0002,0.0000
56.1900,21.9200,-0.2297,-0.0588,0.0000,-0.0309,-0.0030,-0.0001,0.0051,-0.0288,-0.0009,-0.0006,0.0000,-0.0218,-0.0042,-0.0115,0.0005,0.0002,0.0000
56.2200,21.9200,-0.2296,-0.0596,0.0000,-0.0309,-0.0030,-0.0008,0.0050,-0.0292,-0.0009,-0.0006,0.0000,-0.0216,-0.0043,-0.0109,0.0005,0.0002,0.0000
56.2500,21.9200,-0.2294,-0.0605,-0.0001,-0.0309,-0.0030,-0.0014,0.0049,-0.0295,-0.0009,-0.0006,0.0000,-0.0213,-0.0043,-0.0104,0.0005,0.0002,0.0000
56.2800,21.9200,-0.2293,-0.0614,-0.0001,-0.0309,-0.0030,-0.0020,0.0048,-0.0298,-0.0009,-0.0006,0.0000,-0.0211,-0.0044,-0.0098,0.0005,0.0003,0.0000
56.3100,21.9200,-0.2292,-0.0623,-0.0001,-0.0309,-0.0030,-0.0027,0.0046,-0.0301,-0.0009,-0.0006,0.0000,-0.0209,-0.0045,-0.0092,0.0005,0.0003,0.0000
56.3400,21.9200,-0.2290,-0.0632,-0.0001,-0.0309,-0.0030,-0.0033,0.0045,-0.0304,-0.0009,-0.0006,0.0000,-0.0206,-0.0046,-0.0087,0.0004,0.0003,0.0000
56.3700,21.9200,-0.2289,-0.0641,-0.0002,-0.0310,-0.0030,-0.0039,0.0043,-0.0306,-0.0009,-0.0006,0.0000,-0.0204,-0.0046,-0.0081,0.0004,0.0003,0.0000
56.4000,21.9200,-0.2288,-0.0650,-0.0002,-0.0310,-0.0030,-0.0045,0.0042,-0.0308,-0.0008,-0.0006,0.0000,-0.0201,-0.0047,-0.0076,0.0004,0.0003,0.0000
56.4300,21.9200,-0.2286,-0.0660,-0.0002,-0.0310,-0.0030,-0.0051,0.0041,-0.0311,-0.0008,-0.0006,0.0000,-0.0199,-0.0048,-0.0070,0.0004,0.0003,0.0000
56.4600,21.9200,-0.2285,-0.0669,-0.0002,-0.0310,-0.0030,-0.0057,0.0039,-0.0313,-0.0008,-0.0006,0.0000,-0.0197,-0.0049,-0.0065,0.0004,0.0003,0.0000
56.4900,21.9200,-0.2284,-0.0678,-0.0003,-0.0310,-0.0030,-0.0063,0.0038,-0.0315,-0.0008,-0.0006,0.0000,-0.0194,-0.0050,-0.0059,0.0004,0.0003,0.0000
56.5200,21.9200,-0.2283,-0.0688,-0.0003,-0.0310,-0.0030,-0.0069,0.0036,-0.0316,-0.0008,-0.0005,0.0000,-0.0193,-0.0051,-0.0054,0.0004,0.0003,0.0000
56.5500,21.9200,-0.2282,-0.0697,-0.0003,-0.0311,-0.0030,-0.0074,0.0035,-0.0318,-0.0008,-0.0005,0.0000,-0.0191,-0.0052,-0.0049,0.0004,0.0003,0.0000
56.5800,21.9200,-0.2281,-0.0707,-0.0003,-0.0311,-0.0030,-0.0080,0.0033,-0.0319,-0.0008,-0.0005,0.0000,-0.0190,-0.0053,-0.0044,0.0004,0.0004,0.0000
56.6100,21.9200,-0.2280,-0.0717,-0.0004,-0.0311,-0.0030,-0.0086,0.0031,-0.0320,-0.0008,-0.0005,0.0000,-0.0188,-0.0054,-0.0039,0.0004,0.0004,0.0000
56.6400,21.9200,-0.2279,-0.0726,-0.0004,-0.0311,-0.0030,-0.0091,0.0030,-0.0321,-0.0008,-0.0005,0.0000,-0.0187,-0.0055,-0.0034,0.0004,0.0004,0.0000
56.6700,21.9200,-0.2278,-0.0736,-0.0004,-0.0311,-0.0030,-0.0097,0.0028,-0.0322,-0.0007,-0.0005,0.0000,-0.0185,-0.0056,-0.0029,0.0004,0.0004,0.0000
56.7000,21.9200,-0.2277,-0.0746,-0.0004,-0.0311,-0.0030,-0.0103,0.0026,-0.0323,-0.0007,-0.0005,0.0000,-0.0184,-0.0057,-0.0024,0.0004,0.0004,0.0000
56.7300,21.9200,-0.2277,-0.0755,-0.0005,-0.0312,-0.0030,-0.0108,0.0025,-0.0324,-0.0007,-0.0005,0.0000,-0.0182,-0.0058,-0.0018,0.0004,0.0004,0.0000
56.7600,21.9200,-0.2276,-0.0765,-0.0005,-0.0312,-0.0030,-0.0113,0.0023,-0.0324,-0.0007,-0.0005,0.0000,-0.0180,-0.0059,-0.0013,0.0004,0.0004,0.0000
56.7900,21.9200,-0.2275,-0.0775,-0.0005,-0.0312,-0.0030,-0.0119,0.0021,-0.0325,-0.0007,-0.0004,0.0000,-0.0179,-0.0060,-0.0008,0.0004,0.0004,0.0000
56.8200,21.9200,-0.2275,-0.0784,-0.0005,-0.0312,-0.0030,-0.0124,0.0019,-0.0325,-0.0007,-0.0004,0.0000,-0.0178,-0.0061,-0.0003,0.0004,0.0004,0.0000
56.8500,21.9200,-0.2274,-0.0794,-0.0005,-0.0312,-0.0030,-0.0130,0.0018,-0.0325,-0.0007,-0.0004,0.0000,-0.0177,-0.0062,0.0002,0.0004,0.0004,0.0000
56.8800,21.9200,-0.2274,-0.0804,-0.0006,-0.0312,-0.0030,-0.0135,0.0016,-0.0325,-0.0007,-0.0004,0.0000,-0.0176,-0.0064,0.0006,0.0004,0.0004,0.0000
56.9100,21.9200,-0.2273,-0.0814,-0.0006,-0.0312,-0.0030,-0.0140,0.0014,-0.0324,-0.0006,-0.0004,0.0000,-0.0176,-0.0065,0.0011,0.0005,0.0004,0.0000
56.9400,21.9200,-0.2273,-0.0823,-0.0006,-0.0312,-0.0030,-0.0145,0.0012,-0.0324,-0.0006,-0.0004,0.0000,-0.0175,-0.0066,0.0016,0.0005,0.0004,0.0000
56.9700,21.9200,-0.2272,-0.0833,-0.0006,-0.0313,-0.0030,-0.0151,0.0010,-0.0323,-0.0006,-0.0004,0.0000,-0.0174,-0.0067,0.0022,0.0005,0.0005,0.0000
57.0000,21.9200,-0.2272,-0.0843,-0.0006,-0.0313,-0.0030,-0.0156,0.0008,-0.0323,-0.0006,-0.0003,0.0000,-0.0172,-0.0069,0.0027,0.0005,0.0005,0.0000
57.0300,21.9200,-0.2272,-0.0852,-0.0007,-0.0313,-0.0030,-0.0161,0.0006,-0.0322,-0.0006,-0.0003,0.0000,-0.0171,-0.0070,0.0033,0.0006,0.0005,0.0001
57.0600,21.9200,-0.2272,-0.0862,-0.0007,-0.0313,-0.0030,-0.0166,0.0004,-0.0321,-0.0006,-0.0003,0.0000,-0.0170,-0.0071,0.0038,0.0006,0.0005,0.0001
57.0900,21.9200,-0.2272,-0.0872,-0.0007,-0.0313,-0.0030,-0.0171,0.0001,-0.0320,-0.0005,-0.0003,0.0000,-0.0169,-0.0073,0.0043,0.0006,0.0005,0.0001
